time,q,qdot,error,target_angle
94.362,6.63141738322e-06,-0.00751908439528,6.63141738322e-06,0
94.406,5.62685856309e-06,0.00114138202352,5.62685856309e-06,0
94.454,-5.25280105457e-06,0.00501863652236,5.25280105457e-06,0
94.473,-8.05056418152e-06,-0.0057511320669,8.05056418152e-06,0
94.517,-5.21218284888e-06,-0.0043066552485,5.21218284888e-06,0
94.565,6.44351726997e-06,0.000173028740722,6.44351726997e-06,0
94.613,1.24432223165e-05,0.0112982893132,1.24432223165e-05,0
94.657,-5.62878682153e-06,0.00114304826022,5.62878682153e-06,0
94.677,-5.26491400699e-06,0.00501099133731,5.26491400699e-06,0
94.721,-8.03069665523e-06,-0.00583036487007,8.03069665523e-06,0
94.765,-5.20923187164e-06,-0.0043064614672,5.20923187164e-06,0
94.809,6.42672953344e-06,0.00016902881498,6.42672953344e-06,0
94.853,1.24869155753e-05,0.0112849771076,1.24869155753e-05,0
94.897,0.0411767965658,2.68029874982,1.45882320343,1.5
94.915,0.134598580452,2.77105800721,1.36540141955,1.5
94.957,0.228067331318,2.83984194784,1.27193266868,1.5
95.005,0.321189054423,2.83961018057,1.17881094558,1.5
95.049,0.414215996496,2.72040410267,1.0857840035,1.5
95.093,0.600687157718,2.92920783372,0.899312842282,1.5
95.14,0.693787120032,2.85613975435,0.806212879968,1.5
95.153,0.786838708499,2.73027566947,0.713161291501,1.5
95.192,0.880046551348,2.91910101321,0.619953448652,1.5
95.236,0.973297762824,2.67255736171,0.526702237176,1.5
95.28,1.0666755599,2.77149437637,0.433324440102,1.5
95.324,1.25256319687,2.69078441166,0.24743680313,1.5
95.368,1.33683933428,2.12365702106,0.163160665719,1.5
95.391,1.39485850079,1.36841704801,0.105141499207,1.5
95.432,1.43214479968,0.869682246423,0.0678552003152,1.5
95.479,1.45605858868,0.558950097739,0.0439414113203,1.5
95.516,1.47136063136,0.358816268151,0.0286393686393,1.5
95.563,1.48750730183,0.138469819714,0.0124926981696,1.5
95.607,1.49142227916,0.101960177147,0.00857772083851,1.5
95.63,1.4938919764,0.0611227638864,0.00610802359724,1.5
95.671,1.49549760675,0.0392534066986,0.00450239325032,1.5
95.714,1.49647177519,0.0246228653558,0.00352822480739,1.5
95.762,1.49708516699,0.00709170360881,0.00291483300975,1.5
95.806,1.49772381643,0.00560468363831,0.00227618357165,1.5
95.85,1.49787552284,-0.00181589720843,0.00212447716036,1.5
95.869,1.49797588766,0.01271994854,0.00202411233741,1.5
95.916,1.49802506883,0.00440531027318,0.00197493116764,1.5
95.959,1.49805978168,0.00268460270743,0.00194021832086,1.5
96.007,1.49810498255,-0.00238783869157,0.00189501744658,1.5
96.051,1.49811818477,0.000255388844418,0.00188181522886,1.5
96.073,1.49812537001,-0.00515736758177,0.00187462999488,1.5
96.115,1.49813584952,0.0106429587608,0.00186415047905,1.5
96.163,1.4981291749,0.00311151112264,0.00187082510481,1.5
96.207,1.49812914361,0.00187427890086,0.00187085638513,1.5
96.25,1.49813895564,-0.00270680964602,0.00186104435953,1.5
96.294,1.4981432382,-4.11295514847e-05,0.00185676180188,1.5
96.311,1.49814485221,-0.00530465717029,0.00185514779081,1.5
96.355,1.4981517449,0.0105889446347,0.00184825510416,1.5
