time,q,qdot,error,target_angle
24.243,-0.785683568196,0.000652780677825,0.000683568196475,0
24.269,-0.785684220027,0.00133880859722,0.000684220027427,0
24.311,-0.785685561168,-0.0110135938988,0.000685561167593,0
24.359,-0.785674545895,0.00789995535963,0.000674545894917,0
24.407,-0.785684874562,0.00847936415279,0.000684874562,0
24.45,-0.785693354423,-0.00978615958404,0.000693354423416,0
24.472,-0.785683566768,0.000652432021674,0.000683566767954,0
24.514,-0.785684219813,0.00133968473065,0.00068421981301,0
24.558,-0.785685561696,-0.0110136334516,0.000685561695503,0
24.606,-0.78567454644,0.00789963440315,0.000674546439711,0
24.654,-0.785684874899,0.00847870721278,0.000684874899056,0
24.698,-0.785693354684,-0.00978588402205,0.000693354683995,0
24.711,-0.785683566676,0.000652822111459,0.000683566676034,0
24.754,-0.754984756218,1.98972650894,1.46998475622,1.5
24.798,-0.67945386425,2.21885722558,1.39445386425,1.5
24.846,-0.603871247831,2.26982857707,1.31887124783,1.5
24.894,-0.431225354368,2.77959068603,1.14622535437,1.5
24.938,-0.330977726947,3.08773107333,1.04597772695,1.5
24.95,-0.224386904896,3.13670843002,0.939386904896,1.5
24.99,-0.119955950089,2.99045026098,0.834955950089,1.5
25.034,-0.021566207159,2.78855892434,0.736566207159,1.5
25.082,0.0690369186576,2.54478880992,0.645963081342,1.5
25.129,0.224672671065,2.03803063366,0.490327328935,1.5
25.172,0.289868115154,1.80837061901,0.425131884846,1.5
25.188,0.34723228359,1.57881393334,0.36776771641,1.5
25.228,0.397399333272,1.37425560734,0.317600666728,1.5
25.272,0.441075789102,1.20744283182,0.273924210898,1.5
25.316,0.478934652382,1.03332891047,0.236065347618,1.5
25.36,0.539888837193,0.781481105621,0.175111162807,1.5
25.403,0.564180123032,0.659172920494,0.150819876968,1.5
25.426,0.585064939364,0.56394913884,0.129935060636,1.5
25.467,0.603023288856,0.500854146914,0.111976711144,1.5
25.511,0.618427731523,0.415659717987,0.0965722684774,1.5
25.555,0.631646562663,0.354336277981,0.0833534373368,1.5
25.599,0.652741190559,0.260772522635,0.0622588094412,1.5
25.643,0.661092769662,0.221521582482,0.0539072303382,1.5
25.664,0.668278518635,0.207254815343,0.0467214813645,1.5
25.711,0.674433153995,0.16310273387,0.0405668460046,1.5
25.759,0.679716603154,0.137846174349,0.0352833968462,1.5
25.802,0.688273104948,0.0996163051915,0.0267268950518,1.5
25.847,0.691627700897,0.102892311425,0.0233722991028,1.5
25.869,0.69449794133,0.0734925642038,0.0205020586696,1.5
25.915,0.696965411362,0.0610318678444,0.0180345886379,1.5
25.962,0.699106749745,0.0698556777262,0.0158932502547,1.5
26.006,0.702509155924,0.0365968737777,0.0124908440759,1.5
26.055,0.703882928881,0.0488954101268,0.0111170711186,1.5
26.073,0.70505260649,0.0270663594121,0.00994739351032,1.5
26.115,0.706059583701,0.0211187393344,0.0089404162988,1.5
26.162,0.706946245615,0.035608897466,0.00805375438545,1.5
26.206,0.707696923594,0.0156535260534,0.00730307640567,1.5
26.254,0.708919643733,0.0271223714696,0.00608035626741,1.5
26.298,0.709402988909,0.00829609230586,0.00559701109105,1.5
26.311,0.709819145192,0.00496976376024,0.00518085480809,1.5
26.358,0.710196914946,0.021739293368,0.00480308505397,1.5
26.402,0.710509049416,0.00364595159524,0.00449095058354,1.5
26.449,0.71102763532,0.0182190943901,0.00397236467979,1.5
26.49,0.711229610509,0.000640691008645,0.003770389491,1.5
26.515,0.711402763599,-0.00166439502491,0.00359723640133,1.5
26.556,0.711570674963,0.0159706561706,0.00342932503703,1.5
26.6,0.711701399229,-0.00131600314575,0.00329860077053,1.5
26.645,0.711812914304,-0.00336208719459,0.00318708569615,1.5
26.688,0.712011859579,-0.002616887173,0.00298814042071,1.5
26.736,0.712083307204,-0.00447440866703,0.00291669279638,1.5
26.753,0.712163042839,0.0135492326355,0.00283695716092,1.5
26.799,0.712212364949,-0.00499648171928,0.00278763505135,1.5
26.843,0.712275630984,0.0130903006789,0.0027243690164,1.5
26.887,0.712315632871,-0.00385246432097,0.00268436712912,1.5
26.931,0.712394504252,0.0126234664065,0.00260549574776,1.5
26.979,0.712419539868,-0.00426653827952,0.00258046013243,1.5
26.992,0.712439285172,-0.00590356758886,0.00256071482751,1.5
27.035,0.712474004506,0.0123132914022,0.0025259954943,1.5
27.079,0.712489129745,-0.00453937742903,0.00251087025511,1.5
27.127,0.71250023072,-0.00611815178311,0.00249976927982,1.5
27.171,0.712535952449,-0.004672126562,0.00246404755143,1.5
27.215,0.712541284162,-0.00627723814097,0.00245871583801,1.5
