time,q,qdot,error,target_angle
221.292,1.19123010034e-05,0.0079657135035,1.19123010034e-05,0
221.336,6.25175049418e-06,0.000879071423993,6.25175049418e-06,0
221.354,5.48344899709e-06,0.00809721403901,5.48344899709e-06,0
221.396,-8.10244847038e-06,-0.00461271954267,8.10244847038e-06,0
221.444,-5.42095283951e-06,-0.00153193379503,5.42095283951e-06,0
221.488,5.10490225913e-06,0.000154467149599,5.10490225913e-06,0
221.532,1.19145588666e-05,0.00795189391531,1.19145588666e-05,0
221.576,6.25381909725e-06,0.000875411244076,6.25381909725e-06,0
221.592,5.48849964943e-06,0.00809510727233,5.48849964943e-06,0
221.636,-8.08842218003e-06,-0.00461297874017,8.08842218003e-06,0
221.68,-5.43891961868e-06,-0.00160575601804,5.43891961868e-06,0
221.724,5.10499585538e-06,0.000154449760359,5.10499585538e-06,0
221.768,1.19216772303e-05,0.00795241132419,1.19216772303e-05,0
221.811,0.0404704470776,2.60300131296,1.45952955292,1.5
221.83,0.134323259112,2.70611466345,1.36567674089,1.5
221.871,0.227594993039,2.79794023094,1.27240500696,1.5
221.915,0.323405852401,2.78204074418,1.1765941476,1.5
221.959,0.416535638335,2.69004163552,1.08346436166,1.5
222.003,0.602687725031,2.89884551464,0.897312274969,1.5
222.051,0.695803094881,2.84150917296,0.804196905119,1.5
222.069,0.788642110426,2.71574096913,0.711357889574,1.5
222.111,0.881379504273,2.91925877569,0.618620495727,1.5
222.155,0.974528680991,2.65903465085,0.525471319009,1.5
222.199,1.06760754647,2.75720183563,0.432392453531,1.5
222.248,1.25307973821,2.55952303989,0.24692026179,1.5
222.291,1.3373853089,2.0822433968,0.162614691096,1.5
222.307,1.39431962779,1.3513876012,0.105680372208,1.5
222.347,1.43125121658,0.878968918012,0.0687487834177,1.5
222.395,1.45517883535,0.558287413484,0.0448211646497,1.5
222.439,1.47068153033,0.366385272155,0.0293184696708,1.5
222.483,1.48734578254,0.150500221137,0.0126542174575,1.5
222.531,1.49158378863,0.0958506831536,0.0084162113662,1.5
222.547,1.49422848479,0.0537524995842,0.00577151520926,1.5
222.587,1.49594689003,0.0477250690519,0.00405310997293,1.5
222.631,1.49704518197,0.029887564806,0.00295481803019,1.5
222.679,1.49775650425,0.02230136803,0.00224349575021,1.5
222.727,1.49852038055,0.00718356610864,0.00147961945424,1.5
222.771,1.4987140568,0.00392812151014,0.00128594319728,1.5
222.785,1.49884023322,-0.00567312452451,0.00115976678253,1.5
222.827,1.49893024723,0.00929697616324,0.00106975276563,1.5
222.87,1.49897568342,0.00500673037385,0.00102431657661,1.5
222.914,1.49900624778,0.00621217956069,0.000993752224965,1.5
222.958,1.49904514122,0.000456809643369,0.000954858778464,1.5
223.002,1.49905459256,-0.000423492827628,0.00094540743705,1.5
223.023,1.49906140394,-0.00861181800732,0.000938596056968,1.5
223.066,1.49907447604,0.00734615506722,0.000925523957703,1.5
223.11,1.49906993181,0.00377759761379,0.000930068189341,1.5
223.154,1.49906804816,0.00542576586323,0.000931951838256,1.5
223.202,1.49907202397,0.000232094575902,0.000927976029632,1.5
223.246,1.49907243672,-0.000606251812383,0.000927563280768,1.5
223.261,1.49907350451,-0.00874163223048,0.00092649549498,1.5
