time,q,qdot,error,target_angle
235.696,1.42322476675e-05,-0.00697792342299,1.42322476675e-05,0
235.744,1.52316139026e-05,-0.00107732670148,1.52316139026e-05,0
235.787,1.92054129693e-05,-0.00160180308502,1.92054129693e-05,0
235.809,1.69124863447e-05,0.0152378437315,1.69124863447e-05,0
235.855,-1.26723706257e-05,-0.000199863014338,1.26723706257e-05,0
235.895,-1.03226935178e-05,-0.000891731498754,1.03226935178e-05,0
235.939,-1.42501057931e-05,-0.00701152830507,1.42501057931e-05,0
235.987,1.54135443715e-05,-0.0011877441496,1.54135443715e-05,0
236.031,1.89727491433e-05,-0.00177150062036,1.89727491433e-05,0
236.047,1.74120734249e-05,0.015062881723,1.74120734249e-05,0
236.09,-1.26630515576e-05,-0.000326845855474,1.26630515576e-05,0
236.135,-1.03190347271e-05,-0.00038531567478,1.03190347271e-05,0
236.182,-1.42353741852e-05,-0.00698869260872,1.50001423537,1.5
236.231,0.111723577514,2.18588545383,1.38827642249,1.5
236.275,0.187394632988,2.30387992248,1.31260536701,1.5
236.285,0.269222888206,2.50822045216,1.23077711179,1.5
236.325,0.358616321873,2.75918139375,1.14138367813,1.5
236.369,0.456796092478,3.03123117807,1.04320390752,1.5
236.413,0.565358507485,3.35341759628,0.934641492515,1.5
236.458,0.820721287637,4.17374479862,0.679278712363,1.5
236.501,0.971179160393,4.67093995744,0.528820839607,1.5
236.523,1.13773207065,4.96047337365,0.362267929353,1.5
236.569,1.28957243521,3.86088328736,0.210427564788,1.5
236.613,1.39726544421,2.56168494411,0.102734555794,1.5
236.656,1.46530109279,1.53674018539,0.0346989072065,1.5
236.7,1.52118418602,0.303844746236,0.021184186015,1.5
236.745,1.52540629952,-0.00451053861062,0.0254062995239,1.5
236.761,1.52204865303,-0.158423575379,0.0220486530296,1.5
236.805,1.51514186589,-0.221596516504,0.0151418658904,1.5
236.849,1.50798284945,-0.209063999311,0.00798284945282,1.5
236.896,1.50203191773,-0.156753893358,0.00203191773203,1.5
236.944,1.49574216403,-0.047942476022,0.00425783597449,1.5
236.988,1.49509346152,-0.00964462782011,0.00490653848189,1.5
237.0,1.49546452045,0.0107524224997,0.00453547955423,1.5
237.04,1.49642381063,0.0323643236706,0.00357618936769,1.5
237.088,1.49753645371,0.0253758195908,0.00246354629064,1.5
237.136,1.49939333854,0.00873434957179,0.000606661464932,1.5
237.18,1.49991548056,0.00326625692452,8.45194405725e-05,1.5
237.204,1.50020513455,-0.00269384794622,0.000205134547607,1.5
237.251,1.50025586266,-0.0111489330588,0.000255862655577,1.5
237.295,1.50017998841,-0.0106468939775,0.000179988408745,1.5
237.339,1.50003887918,-0.0120466572618,3.88791750714e-05,1.5
237.384,1.49974330316,-0.0144760085785,0.000256696844997,1.5
237.428,1.49964354417,-0.0139554115337,0.000356455829261,1.5
237.442,1.49956330319,-0.00934345753573,0.000436696806652,1.5
237.483,1.49952344541,0.000106411706454,0.000476554593776,1.5
237.527,1.49950989501,-0.0070936742441,0.000490104985323,1.5
237.571,1.49952969657,-0.00803442535082,0.000470303431045,1.5
237.615,1.49961281779,-0.00949912288573,0.000387182210297,1.5
237.659,1.49963930433,-0.0113625283952,0.000360695671508,1.5
