time,q,qdot,error,target_angle
480.953,1.572427625,0.00781049322229,0.00142762499581,0
480.998,1.57241981897,-0.00396912864429,0.00141981896521,0
481.041,1.57242380031,0.0124727559151,0.00142380030649,0
481.089,1.57242154503,-0.00967709481733,0.00142154503215,0
481.133,1.5724312193,0.00674437730749,0.00143121930376,0
481.149,1.57242448914,-0.00315001816068,0.00142448914175,0
481.193,1.57242762898,0.00780871898459,0.0014276289841,0
481.237,1.5724198266,-0.00397393111228,0.00141982660133,0
481.285,1.57241130007,-0.0102262086122,0.00141130006716,0
481.333,1.57242154531,-0.00967697408739,0.00142154530954,0
481.353,1.57243122109,0.00674329568779,0.00143122109457,0
481.397,1.57242447496,-0.00314943393869,0.00142447496196,0
481.44,1.57242763241,0.00780590991139,1.49857236759,1.5
481.484,1.64878524167,2.57385296827,1.42221475833,1.5
481.528,1.83698486557,2.58903518257,1.23401513443,1.5
481.572,1.93004590798,2.64498681676,1.14095409202,1.5
481.592,2.02294418793,2.65006150131,1.04805581207,1.5
481.632,2.11586938061,2.6224424591,0.955130619388,1.5
481.68,2.20859012484,2.55823112667,0.862409875158,1.5
481.724,2.30204655776,2.50391422339,0.768953442242,1.5
481.772,2.48599975761,2.51521392963,0.585000242394,1.5
481.82,2.57403782877,2.51359268187,0.496962171234,1.5
481.83,2.65247673844,2.12166128197,0.418523261564,1.5
481.872,2.71873421138,1.79661558167,0.352265788618,1.5
481.915,2.77457606314,1.50692905181,0.296423936856,1.5
481.96,2.82159598678,1.27853142159,0.249404013217,1.5
482.004,2.89434554974,0.890536367478,0.176654450265,1.5
482.048,2.92221856341,0.755295991158,0.148781436589,1.5
482.069,2.94620463199,0.630028058756,0.124795368012,1.5
482.112,2.96514219598,0.531014939045,0.10585780402,1.5
482.156,2.98151576643,0.43951963701,0.089484233572,1.5
482.2,2.99522119437,0.376437342185,0.0757788056285,1.5
482.248,3.01627849971,0.253365507708,0.0547215002915,1.5
482.292,3.02431421042,0.219529803195,0.0466857895786,1.5
482.306,3.03103695605,0.179255113806,0.0399630439463,1.5
482.348,3.03667600816,0.155747215241,0.034323991844,1.5
482.392,3.0414006698,0.126228426082,0.0295993302,1.5
482.439,3.04537166349,0.114106201523,0.0256283365087,1.5
482.484,3.05151113349,0.0707993395589,0.0194888665127,1.5
482.532,3.05387731915,0.0667943665421,0.0171226808462,1.5
482.544,3.05586301141,0.0517541707582,0.0151369885857,1.5
482.578,3.05754082109,0.0489626333976,0.0134591789078,1.5
482.614,3.0589498462,0.0369104051822,0.0120501537958,1.5
482.655,3.06014226916,0.0390783965743,0.0108577308399,1.5
482.702,3.0611397371,0.021916934715,0.00986026290094,1.5
482.75,3.06271043211,0.0222468823699,0.00828956788844,1.5
482.794,3.06330892403,0.0142585682565,0.00769107597208,1.5
482.816,3.06381750483,0.0173187520536,0.00718249517248,1.5
482.861,3.06424036239,0.0102461822159,0.00675963761093,1.5
482.904,3.06460049035,0.0165083281518,0.00639950965266,1.5
482.952,3.06515444392,0.00195187615189,0.00584555608349,1.5
482.99,3.0653725207,0.00869843405722,0.00562747929665,1.5
483.02,3.06554865428,0.00283883819269,0.00545134572361,1.5
483.066,3.06570100566,0.00768104122584,0.00529899433786,1.5
483.114,3.06582361165,0.00213551775828,0.00517638835147,1.5
483.162,3.06601297634,-0.00282018923171,0.00498702366188,1.5
483.206,3.06609287439,-0.00286459067891,0.00490712560942,1.5
483.224,3.06616044534,0.0046302457586,0.00483955465868,1.5
483.266,3.06621013827,-0.000568469875083,0.00478986172508,1.5
483.313,3.06625554572,-0.000803493232095,0.00474445427711,1.5
483.362,3.06632191091,-0.000431844277888,0.00467808908637,1.5
483.405,3.06634932519,0.0075372268684,0.00465067481404,1.5
483.429,3.06636444465,-0.00462813114486,0.00463555534519,1.5
483.469,3.06638813063,-0.00437913250327,0.00461186937026,1.5
483.518,3.06640855575,0.0033551507175,0.00459144424613,1.5
483.561,3.06642197772,0.00329041080253,0.00457802228185,1.5
483.609,3.06643729865,-0.00101715174545,0.00456270135132,1.5
483.657,3.06644637831,0.00702607416464,0.0045536216937,1.5
483.667,3.06644611822,-0.00504330866647,0.00455388177888,1.5
483.709,3.0664568538,-0.00474302027933,0.00454314620436,1.5
483.753,3.0664663878,0.00306371723374,0.00453361220121,1.5
483.801,3.06646734563,-0.00188431051359,0.00453265437005,1.5
483.843,3.06647177803,-0.00119529449921,0.00452822197327,1.5
483.889,3.06647536798,0.0068765600535,0.00452463201745,1.5
483.905,3.06647050302,-0.0051676509459,0.00452949697563,1.5
