time,q,qdot,error,target_angle
412.174,-0.785342813633,0.00244024330661,0.000342813633203,0
412.218,-0.785345248638,0.00848577957151,0.000345248637681,0
412.265,-0.785343954912,0.000649026296301,0.000343954911754,0
412.309,-0.785344601405,0.00133807111685,0.000344601405021,0
412.327,-0.785345942275,-0.011022841512,0.000345942275335,0
412.374,-0.785334918566,0.00789512023975,0.000334918566313,0
412.417,-0.785342808057,0.00244125154761,0.000342808057191,0
412.461,-0.785345251954,0.00848622550473,0.000345251954102,0
412.505,-0.785343955868,0.00064780768605,0.000343955868288,0
412.553,-0.785344602862,0.00133888808809,0.000344602862464,0
412.565,-0.78534594044,-0.011022825652,0.000345940439529,0
412.604,-0.785334916574,0.00789533416497,0.000334916574187,0
412.649,-0.785342808199,0.00244146889789,1.5003428082,1.5
412.697,-0.770242507806,1.37172594441,1.48524250781,1.5
412.745,-0.622657340343,2.31792657222,1.33765734034,1.5
412.792,-0.541425800996,2.483906384,1.256425801,1.5
412.803,-0.452197855437,2.76378887627,1.16719785544,1.5
412.845,-0.35208796689,3.11956389347,1.06708796689,1.5
412.888,-0.23898404998,3.52990430841,0.95398404998,1.5
412.936,-0.110921016542,3.99886553882,0.825921016542,1.5
412.98,0.17677823111,4.08191183902,0.53822176889,1.5
413.028,0.306933042876,3.56875680933,0.408066957124,1.5
413.041,0.417842622073,2.96816298638,0.297157377927,1.5
413.084,0.508226778699,2.36220931534,0.206773221301,1.5
413.128,0.578863533971,1.80764253509,0.136136466029,1.5
413.172,0.631763814143,1.33825907973,0.0832361858565,1.5
413.216,0.695270752437,0.603010340774,0.019729247563,1.5
413.259,0.711626342832,0.383907856683,0.00337365716758,1.5
413.279,0.718913034171,0.0390136491137,0.00391303417076,1.5
413.32,0.719581272383,0.00201203757285,0.00458127238271,1.5
413.363,0.719568641985,-0.0148663494281,0.00456864198538,1.5
413.411,0.718943555384,-0.0127391815205,0.00394355538361,1.5
413.46,0.716905209523,-0.0377053469357,0.00190520952302,1.5
413.503,0.715908943105,-0.0161766075023,0.000908943104913,1.5
413.519,0.715039933332,-0.028008419113,3.99333321813e-05,1.5
413.563,0.714348962882,-0.0240851535739,0.000651037117959,1.5
413.607,0.713857763953,-0.000679896725545,0.00114223604669,1.5
413.651,0.71351322082,-0.0129780097109,0.00148677918007,1.5
413.694,0.713211982253,-0.00661983972074,0.00178801774676,1.5
413.742,0.713187537281,-0.00637940961698,0.00181246271933,1.5
413.758,0.713232648218,0.0132394934693,0.00176735178223,1.5
413.802,0.713291539009,-0.00284051357172,0.0017084609906,1.5
413.85,0.713363437407,-0.00427256261428,0.00163656259333,1.5
413.898,0.713530214638,-0.00289584640468,0.00146978536201,1.5
413.943,0.713593242557,-0.00475092602316,0.00140675744264,1.5
413.962,0.713664090255,0.0133457365837,0.00133590974482,1.5
414.006,0.713707050951,-0.00384423572797,0.00129294904928,1.5
414.055,0.713737958576,-0.00568719499182,0.00126204142413,1.5
414.099,0.713793139601,-0.00459881959445,0.00120686039858,1.5
414.143,0.713800465273,-0.00635952931314,0.00119953472727,1.5
