time,q,qdot,error,target_angle
388.136,1.57241969696,-0.00262255667968,0.0014196969606,0
388.179,1.57242231825,0.00943382726889,0.0014223182488,0
388.199,1.57241289319,-0.0105570059221,0.00141289318729,0
388.247,1.57242344534,-0.00703972830793,0.00142344534199,0
388.295,1.57243048878,0.00597126775562,0.00143048878378,0
388.343,1.57242629978,0.00663150506163,0.00142629978414,0
388.386,1.57241975201,-0.00262155491407,0.00141975200544,0
388.403,1.57242238049,0.00943802029468,0.00142238048523,0
388.446,1.57241287597,-0.0105505222292,0.00141287596885,0
388.49,1.57242350267,-0.00704068549274,0.00142350266982,0
388.534,1.57243050326,0.00597473031178,0.00143050325728,0
388.578,1.57242454966,-0.00182699153383,0.00142454965898,0
388.622,1.57242639469,0.00665457002287,1.49857360531,1.5
388.642,1.64163196702,2.62074232836,1.42936803298,1.5
388.686,1.73314603125,2.7051077193,1.33785396875,1.5
388.734,1.82664767618,2.92660109248,1.24435232382,1.5
388.782,2.01133561469,2.86665208395,1.05966438531,1.5
388.826,2.10436893049,2.865163595,0.966631069509,1.5
388.846,2.19693692666,2.79089842285,0.874063073335,1.5
388.88,2.28993927872,2.70083129406,0.781060721283,1.5
388.925,2.38318227611,2.63062579603,0.687817723892,1.5
388.969,2.47609981052,2.63691343817,0.594900189476,1.5
389.013,2.56895847151,2.76363328386,0.502041528491,1.5
389.057,2.7541900615,2.5584578288,0.316809938503,1.5
389.105,2.84399300629,2.62058819392,0.22700699371,1.5
389.118,2.92491947262,2.0102701264,0.146080527376,1.5
389.161,2.97995203259,1.30017021413,0.0910479674149,1.5
389.209,3.01518390315,0.820068153056,0.0558160968536,1.5
389.252,3.03756928359,0.517102692637,0.0334307164058,1.5
389.296,3.06020930299,0.201155777884,0.0107906970079,1.5
389.34,3.06524907049,0.114977418062,0.00575092951336,1.5
389.356,3.06790875211,0.053983875331,0.00309124788807,1.5
389.4,3.06899306115,0.00982887337462,0.00200693885058,1.5
389.444,3.06904708126,-0.0130472352492,0.00195291874219,1.5
389.492,3.06747595459,-0.0324731601918,0.00352404540699,1.5
389.54,3.0663756126,-0.0288971909049,0.00462438740251,1.5
389.56,3.06531304741,-0.0298328828311,0.00568695258791,1.5
389.6,3.06442195187,-0.0278809273135,0.00657804813223,1.5
389.648,3.0637895871,-0.0191921407991,0.00721041289582,1.5
389.693,3.06345368813,-0.00620806012841,0.00754631186882,1.5
389.736,3.06363601688,0.0150496591167,0.00736398312375,1.5
389.78,3.06407410896,0.00973475328145,0.00692589103977,1.5
389.798,3.0646736805,0.0152240389997,0.00632631950399,1.5
389.844,3.06534991884,0.0231282566924,0.00565008115735,1.5
389.888,3.06602905154,0.0183468396776,0.00497094845664,1.5
389.932,3.06666057466,0.0206643539198,0.00433942534126,1.5
389.975,3.06758524533,0.0146690733771,0.00341475466623,1.5
390.019,3.06782726781,-0.000476809607237,0.00317273219015,1.5
390.036,3.0679285352,-0.00280576920688,0.00307146480287,1.5
390.079,3.0678883924,-0.000191486662704,0.00311160759725,1.5
